Genes	0
Atp6v1e1	149838.0
Acadvl	5917.71
Pa2g4	10433.3
Tub	921.019
Cast	1151.12
Dvl1	1057.05
Rab7a	50917.2
Uros	4483.96
Acadl	9932.91
Ppox	1826.13
Rpl9	7379.84
Gpc4	4903.56
Hsd17b4	13011.6
Clcn3	3560.46
Adcy9	5572.92
Gss	3798.8
Hdgf	17686.5
Atp6v0d1	211545.0
Fabp7	5256.96
Slc25a5	115790.0
Apod	2420.79
Mnat1	1664.41
Kcnj4	4917.02
Tst	10659.9
Kpna2	780.678
Pon1	350.074
Pold1	2806.12
Polr1c	4597.41
Usp10	3338.71
Pkm	179401.0
Ube2e3	5434.03
Ndufs6	11300.5
Uck1	5078.48
Rida	10416.6
Cpt2	2123.51
Tia1	2674.94
Rpl10a	29120.1
Dbt	9447.72
Cux1	1193.93
Rabggtb	4871.22
Hccs	664.443
Pitpna	20723.4
Pitpnb	2223.81
Slc16a1	2740.74
Rab2a	24704.1
Anapc1	6866.3
Idh2	36856.4
Dnajc2	925.8009999999999
Stom	580.245
Stmn1	55904.0
Atxn1	5064.22
Msh6	1767.26
Cacnb3	5193.12
Rad23a	2241.23
Rad23b	17535.2
Nub1	4113.09
Faf1	7408.15
Ephb4	4232.79
Psmc4	20729.9
Tango2	17269.9
Galc	1061.97
Adsl	9978.0
Ddx6	13516.6
Ptpn5	4282.71
Hmgcs2	5020.51
Adprh	9099.87
Slc12a2	10848.2
Pltp	1913.96
Ncan	40349.4
Aqp4	6611.71
Abcd3	5713.42
Kmt2a	2419.39
Rab8a	3016.97
Adk	6143.38
Cdh11	3056.34
Lrpap1	7202.25
Stmn2	40003.8
Golga3	2488.4
Atp5mf	166072.0
Rrp1	1854.21
Gfer	3042.54
Rab4a	3467.71
Acyp2	6919.67
Acyp1	11465.8
Atp5mpl	4894.52
Nudt2	4112.66
Atp5f1e	264.886
Atp5mc1;Atp5mc2;Atp5mc3	3865.2
Cox6b1	13973.7
Cox7b	4558.355
Cyb5a	2768.74
Usp5	27100.8
Atp5f1b	296782.0
Ctbp2	1416.33
Slc1a3	10911.2
S100a1	2734.56
Wfs1	20562.3
Pdcd5	4863.3
Bace1	1333.36
Pmch	4331.72
Fus	146578.0
Exosc10	1064.59
Usp25	546.071
Ncstn	5542.76
Pcbp3	4531.12
Atp6v1d	11560.7
Erp29	9974.92
Npy	2104.34
Eef1d	24300.6
Actn4	39453.6
Snrpa1	16228.8
Tm9sf2	8655.26
Idi1	2014.32
Mrps21	790.671
Mrps6	584.438
Rasa2	1198.54
B3gat3	3301.45
Smpdl3b	1447.23
Eef2	25615.2
Opa1	36099.8
Uchl3;Uchl4	4373.33
Ptpa	10635.2
Strn4	7211.44
Paxbp1	2674.73
Bbln	5351.52
Aaas	1560.88
Tpm1	30471.4
Tpm2	1677.77
Tubgcp3	6259.16
Tnks1bp1	4254.23
Gmeb2	2516.82
Vps33b	22998.6
Bcl2l13	5623.36
Cpne2	1657.08
Pcif1	1721.85
Nup43	1141.1
Cgn	1957.61
Zdhhc9	514.693
Arhgap39	4201.23
Eif5	7107.31
Ythdf1;Ythdf2	2704.6
Lman2l	4708.57
Inpp5j	3893.6
Sf3b6	4025.24
Mrtfb	5834.79
Dock4	10005.9
Il1rapl1	1437.95
Kdm2a	1001.69
Arpc4	64368.0
Ruvbl1	17916.4
Plp1	67326.4
Eif3e	13776.9
Pcbp1	33777.1
Ppfia3	22511.5
Pdxp	78421.9
Gabarapl2	17650.0
Nploc4	4027.96
Actb;Actg1	2052400.0
Mdga2	3365.3
Nrgn	38511.7
Morf4l1	499.635
Cdc42	24874.2
Cirbp	10692.7
Ensa	29932.0
Eif4a1	14493.8
Lzts1	7236.19
Rps20	15475.7
Snap25	72211.0
Megf8	1420.14
Polr2i	1724.88
Dnajc5	1869.79
Rab5b	21874.2
Chp1	9599.78
Rab10	34749.6
Rab8b	3396.96
Ube2d2;Ube2d2b;Ube2d3	20469.2
Ube2d1	3180.12
Ube2m	20148.5
Ube2k	4166.78
Ube2n	29628.9
Fgf1	5408.37
Actr2	55305.6
Actr1a	3408.65
Cops2	18619.6
Arf1;Arf3	4374.11
Arl1	3680.0
Ca10	1605.73
Abce1	4440.1
Rap2b	41692.4
Rpl26	13030.8
Stx1b	81540.1
Psme3	5627.5
Rab6b	43529.9
Gal3st3	545.368
Magoh;Magohb	13241.4
Fgf12	9297.97
Rpl27	6830.36
Depdc5	7927.94
Rpl37a	1567.44
Naa20	1439.15
Sec61a1	3637.47
Arf4	33261.0
Vbp1	8401.8
Lpar1	1126.42
Dad1	8706.64
Snn	2779.07
Abat	118700.0
Copz1	4859.58
Sumo2;Sumo3	26642.1
Ufm1	7156.46
Dcaf7	1690.79
Wdr5	1581.58
Nutf2	10986.5
Hnrnpk	81826.0
Ywhag	131080.0
Rras2	7585.76
Timm10	14991.3
Timm13	18458.9
Timm8b	3823.18
Rps7	11072.1
Ppp1ca	26213.2
Ppp1cb	7998.34
Psmc1	26495.1
Psmc5	11491.0
Rps8	29702.2
Rps15a	12981.8
Ube2h	496.5825
Ywhae	152480.0
Rps14	31173.4
Rps23	2554.69
Rps18	37923.0
Rps11	10847.8
Rps13	18811.7
Snrpe	9425.67
Snrpf	5895.41
Snrpg	2463.68
Lsm3	15955.3
Lsm6	9392.72
Snrpd1	11266.0
Snrpd2	36613.0
Snrpd3	66428.1
Arf6	9581.39
Psmc6	3577.69
Selenot	2262.49
Kcnab2	11002.2
Abi2	31460.1
Polr2g	1504.75
Tsc22d1	8122.75
Dynlrb1	8798.27
Eef1a2	155535.0
Rps4x	37935.6
Ppp2ca;Ppp2cb	89820.7
Rpl18a	3959.5
Ap2s1	119949.0
Hpcal1	14087.0
Rpl23a	37935.3
Rps6	32283.9
Vsnl1	39921.9
Mtpn	10817.3
H4c16	1091910.0
Gabra1	25895.6
Atp6v1b2	134180.0
Rab1A	26004.4
Rab3c	77375.3
Ran	40945.3
Rpl23	13772.4
Rap1a	60994.5
Rps24	3226.13
Rps25	41974.8
Rps28	20071.6
Elob	6845.13
Gnb1	218178.0
Polr2l	2795.86
Gnb5	10694.3
Rpl30	2490.37
Rpl39	10512.6
Cycs	113987.0
Rpl31	2412.19
Rps3	29423.5
Rpl32	3074.56
Gtf2b	3567.51
Rpl8	32240.3
Ybx1	1818.67
Pfn1	36362.5
Tra2b	4137.95
Rac1	1094.01
Tle5	2653.15
Pafah1b1	38806.0
Rab3a	33184.9
Hspa8	274007.0
Tpt1	3649.52
Cyth2	22355.5
Dnaja1	8037.59
Hspd1	69339.9
Cplx1	133492.0
Vamp2	48982.9
Sult4a1	3174.39
Pcp4	43613.5
Thra	2471.3
Eif4e	10116.5
Gabrb3	9380.62
Atp6v0c	828.047
Mapk1	80385.4
Ppp1cc	21795.0
Ywhaz	346851.0
Gabrb2	6882.98
Kcnab1	2445.25
Crnkl1	2177.0
Hmgb1	14778.9
Sumo1	10257.7
Dynll1	1339.47
Gng3	4122.26
Pcsk1	1156.64
Eif5a	18736.3
Pkia	9142.08
Kcnj3	2018.8
Actg2	11622.4
Supt4h1a;Supt4h1b	3362.45
Rps17	1909.63
Ube2i	9571.08
Prkcg	18770.5
Rala	19409.8
Rps12	10447.4
Rps10	11638.1
Ppp3ca	300584.0
Phb1	90262.9
Csnk2b	6799.21
Rpl22	14124.2
Actc1	4096.78
Ube2l3	14547.9
Rack1	33996.2
Prkacb	28886.8
Ywhaq	57112.0
Tuba4a	340913.0
Tuba1a	504609.0
Tubb4b	26774.9
Prkcb	8780.34
Ywhah	76937.2
Ranbp9	3186.3
Zhx1	1163.77
Sbds	3610.04
Kpnb1	38191.7
Dlg3	7817.38
Pip5k1a	1227.56
Kifap3	7758.04
Psmb7	19822.2
Lxn	1503.15
Plxna1	20243.5
Plxna2	9843.6
Dcc	2985.77
Itpr3	534.68
Chl1	5375.49
Map2k6	7397.05
Pfkfb2	2448.16
Pkn1	1938.83
Surf6	2243.86
Vamp7	3441.56
Hdac2	16015.3
Mpp1	5567.92
Pebp1	90731.5
Stam	1612.01
Stim1	9869.6
Ctps2	1342.77
Tial1	27126.0
Hnrnph2	6291.99
Rock2	15616.5
Smad1;Smad5	672.255
Hint1	105256.0
Ufd1	7001.0
Ncoa1	2247.78
Elavl1	56783.0
Rad50	1929.71
Rasgrf2	4648.55
Dlx6	847.018
Usp9x	11534.1
Tp53bp1	6709.92
Idh3g	23072.6
Cdh10	3300.1
Slc8a1	18606.9
Rit2	1788.42
Evl	1654.66
Nherf1	22758.3
Stx4	4641.72
Sparcl1	8272.3
Naca	11898.8
Irf3	501.422
Urod	1068.46
Ctps1	1870.07
Gaa	5455.95
Atp8a1	22242.1
Cct7	26104.0
Cct2	42878.3
Cct4	23695.1
Cct5	26578.1
Cct6a	23117.4
Cct3	36403.3
Ptprn2	7950.38
Nucb2	2129.58
Irs2	1484.59
Stim2	6989.29
Tnik	4991.82
Wnk1	2688.87
Phf5a	5466.72
Rpl36a	4845.82
Eloc	6927.16
Hpca	132693.0
Arf5	54600.8
Cplx2	11253.6
Erh	37316.8
Ap2m1	95073.4
Rhog	4647.62
Rpl19	835.889
Srsf3	133867.0
Adcy5	41178.9
Isoc2a	2599.76
Cdh8	789.603
Nptn	62208.6
Csrp1	16913.7
Dab1	731.623
Cdh6	906.524
Nrp1	1025.66
Pkp1	12020.115000000002
Rps3a	15661.6
S100a13	10851.4
Sms	3672.26
Sephs2	6089.42
Meis2	1275.18
Atp1b3	16510.9
Psme1	7106.29
Psme2	24908.7
Frg1	1147.49
G3bp2	9512.52
Anxa11	7008.13
Lig3	1660.82
Vps45	5981.42
Arhgap5	2805.97
Ica1	3465.8
Lyst	2051.89
Crmp1	97724.9
Anxa4	1596.82
Mprip	4181.54
Slc30a3	21272.0
Cacna1a	5271.18
Fhl1	2793.26
Anpep	1671.71
Atp5pf	19110.9
Bop1	2066.7
Myl11	1140.7525
Rps5	19023.8
Pam	4143.4
Ppp4c	6605.33
Smad4	1574.87
Coq7	4426.28
Rgs14	5647.57
Txn2	2501.49
Gclc	5689.94
Smarcc1	870.044
Myt1l	3074.25
Cpt1a	5892.14
Polr2c	6846.45
Wbp2	29624.1
Thumpd3	1018.96
Grm1	5578.94
Xrn1	2481.16
Cxadr	4416.98
Sirpa	18093.2
Neo1	2686.15
Nrsn1	320.442
Fh	54374.2
Pld2	3752.725
Pla2g6	1690.5
Map4k4	2374.38
Lypla1	10543.7
Jpt1	2953.45
G3bp1	3566.35
Nfib	692.5595000000001
Rbbp6	1665.98
Lama4	2527.16
Dtymk	7650.83
Rab33a	4480.53
Scn1b	11426.6
C1qa	9586.61
Vldlr	1735.65
Cds1	783.95
Atp9b	874.68
Atp8a2	1053.86
Arvcf	2471.55
Tubb5	434350.0
Psmb4	5922.88
Rplp2	34090.4
Prdx5	111790.0
Gabpa	1242.25
Cpe	14366.4
F8a1	5721.19
G6pdx	8061.67
Apoa1	13630.6
Yy1	1163.74
Rbp1	2843.47
Csf2ra	1522.455
Hnrnpul2	41134.7
Pde4d	2936.67
Pde1b	60125.9
Grin2b	9049.11
Creb1	4379.29
Col1a2	2678.15
Egfr	813.149
Sec23a	16508.9
Rsu1	1280.62
Nme2	98941.1
Cacna1c	2574.6
Vcp	55828.1
Uba1	62006.6
C1qc	6058.35
Ctnnb1	9409.07
Jup	3425.15
Ank1	4753.11
Sap30bp	1552.9
Nfia	4692.32
Nucb1	18307.1
Chat	7330.13
Epha4	4808.54
Mark3	3139.74
Cdk7	1516.29
Aplp1	11330.2
Enah	5635.67
Galt	1847.33
Atp5f1a	262918.0
Scg2	19690.3
Kcnb1	5195.23
Pfdn6	6630.01
Ckb	681379.0
Smpd1	2265.66
Nf1	5010.75
Cdk16	2230.1
Yes1	5787.07
Top1	5008.63
Col6a1	1330.505
Cdk18	2708.34
Rcn1	5309.96
Mark2	11108.8
Hspg2	8090.51
Fabp5	23830.7
Ptprg	2103.8
Pc	30708.7
Dnal1	1361.15
Eml1	5087.65
Larp7	1881.67
Eif5b	1928.16
Cab39	12451.3
Atp5me	40472.2
Aplp2	2964.13
Clu	9118.61
Anxa7	18733.0
Igf2r	2006.02
Serpine2	3058.71
Cntn3	1411.65
Acads	3309.15
Mest	1800.06
Dmwd	5187.96
Calb2	42118.5
Kcnma1	8686.87
Eps8	2200.85
Padi2	5118.22
Ssrp1	8921.54
B4galnt1	10520.7
Agbl4	2548.87
Chd8	1927.05
Cnnm1	3358.96
Inf2	13181.4
Kndc1	537.77
Ubxn2b	1282.64
Trio	7175.29
Vps8	2206.48
Zc3h18	2871.37
Dact3	2363.44
Cntnap5a	3350.89
Itgb8	2508.06
Stum	27454.7
Krt80	1013.29
Rbm15	3857.23
Cpne7	1801.52
Atp2b3	14004.4
	786.845
Ccdc162	549.102
Ppp4r2	2841.12
Vgf	10814.2
Tanc1	173.9595
Npepps	30437.5
Pepd	4893.2
Relch	8094.55
Rpusd2	560.6215
Gspt2	3165.78
Dnajb14	1475.08
Rpusd3	787.2985000000001
Rnf113a2	2147.96
Map6d1	39214.3
Grm2	23999.6
Ptcd3	3657.085
Fam171b	2054.75
Aars2	2224.32
Nsun2	6251.07
Cpne9	1774.37
Specc1l	2194.48
Phactr1	26575.6
Gsk3a	10926.8
Psd3	12873.8
Pi4k2a	3291.28
Hsdl2	7032.03
Meaf6	2309.18
Lrfn1	2501.5
Msto1	1021.96
Cnnm3	1413.64
Osbp	5691.44
Hddc2	3281.22
Stk11ip	520.742
Wdr36	1654.53
Mrpl10	2765.29
Ccdc127	6222.27
Fahd2	21832.9
Cul4a	3128.79
Abraxas2	1626.26
Plbd2	4313.18
Sppl2b	818.656
Ppp1r21	6599.92
Rogdi	27609.7
Faf2	5824.43
Stt3b	5267.89
Cyb5r4	1589.92
2410002F23Rik	7215.16
Hp1bp3	52390.0
Iqsec3	2489.86
Lpcat1	3496.99
Spryd7	2856.22
Myl12b	14645.2
Aarsd1	7457.84
Gtf2f1	2879.02
Gmps	21466.1
Mat2a	16656.7
Trappc13	3908.04
Ric8a	2750.14
Pde12	1947.63
Usp39	3784.78
Aamp	1364.67
Pdlim7	790.979
Fam98a	372.531
Smarca4	5499.77
Nlrx1	1359.41
Prrc2c	6493.45
Trappc10	1810.73
Gdpgp1	3594.78
Scrn3	6593.18
Gtf3c3	1183.76
Arb2a	1779.315
Ctdnep1	1447.38
Exoc5	3613.93
	1630.12
Krt26	2504.64
Pnpla6	1221.23
Map9	3142.25
Alkbh5	1466.49
Krt2	31345.4
Tamm41	1894.77
Ccdc136	2867.24
Pbxip1	1116.66
Uap1l1	4990.62
Wdr70	1930.3
Tmem63b	1432.69
Cnnm2	1824.4
Srsf6	3005.23
Trmt1	2962.65
Psmd1	8168.14
Inip	1441.46
Slc17a7	97547.3
Fam131b	1510.93
Aifm3	3092.59
Lmtk2	2121.88
Cybc1	545.525
Smyd5	2122.43
Alg11	1122.53
Slc25a33	2166.9049999999997
Nol9	2455.65
Esyt2	24151.2
Hace1	2800.0
Ogfod1	1406.76
Trappc9	5100.44
Entpd6	1360.81
Khsrp	43428.1
Rars2	3721.26
Ddb1	17402.7
Uevld	1344.66
Dennd4b	1807.04
Serac1	576.912
Mast3	5192.35
Sdhaf1	1663.87
Vars2	1134.59
Fhip1b	865.617
Sec24a	4357.72
Ctu2	1060.59
Rnf40	2558.84
Fam117b	1875.42
Ulk3	901.079
Cln6	993.344
Hectd3	72429.9
Ssbp4	654.965
Yrdc	1615.76
Cmpk2	9153.63
Esyt1	18527.3
Fbxo7	2711.15
Lbr	1071.92
Qrich1	1477.83
Tmem109	3088.73
Mif4gd	532.254
Otulin	941.018
Ttll12	2882.52
Wdr41	1635.39
Hgsnat	1290.88
	4004.32
Puf60	22213.5
Slc10a4	2018.01
Lyplal1	5220.7
Frmd8	2499.88
Zyg11b	3986.05
Gpatch11	1417.62
Garem1	1669.12
Nt5c3b	920.148
Eif3j1;Eif3j2	7631.13
Alg10b	3819.48
Hdhd2	16003.4
Mcrip1	3994.5
Nat8l	1990.87
Arfgef3	4874.85
Tecpr2	2085.24
Dip2b	6727.86
Wnk2	4044.8
Limch1	2300.38
Plxnd1	3881.17
Nt5dc3	9314.8
Ccdc177	9105.81
Dab2ip	3722.11
Adgrb1	3487.58
Gfod1	4796.61
Mtus2	1676.28
Snx27	12337.1
Agap2	19861.7
Pitpnm3	3025.65
Hivep2	539.108
Dennd11	1822.91
Slc22a23	5709.57
Tmed8	1248.54
Aak1	12896.0
Slc2a13	4209.89
Tenm4	4962.96
Camkv	44748.0
Dop1b	1367.63
Mtcl1	2663.69
Pdap1	14216.5
Babam1	2417.97
Ndufb6	13180.1
Srsf11	5502.86
Sf3b2	17773.7
Edc4	4601.52
Usp19	2433.58
Cfap418	1797.89
Rmdn3	8959.57
Tax1bp1	2588.57
Smu1	10457.6
Arglu1	18869.7
Btrc;Fbxw11	2136.13
Mccc2	9057.52
Spg7	3800.83
Gpd1l	24212.3
Cog7	3660.62
Ppp1r7	31439.2
Smcr8	3005.76
Washc4	6607.48
Afg2a	21074.0
Mcu	7369.89
Ppp1r12c	4032.57
Hdgfl2	10266.6
Eml4	3175.05
Lclat1	3455.44
Gpr162	3471.54
Gprin1	17031.3
Cryzl2	2345.17
Prrc1	1236.37
Arhgef40	226.21
Sec31a	8229.9
Iqgap2	1684.96
Tars2	7357.91
Lsmem1	95942.8
Brd9	6348.42
Tgfbrap1	2379.83
Slmap	4238.26
Acsf3	10238.1
Tex10	2147.25
Ccdc51	3900.33
Peg3	1144.57
Plcl1	3328.01
Sfswap	486.945
Drc1	1271.53
Arhgef9	6542.28
Sorbs2	8696.93
Prdm10	592.275
Cdkl5	7055.89
Trappc14	3224.33
Cdc42bpa	2965.62
Ankrd34b	2467.56
Tbc1d24	10917.5
Them4	7334.83
Pgap1	3737.34
Krt76	27457.7
Pdp1	3036.57
Tmtc1	1028.82
Ksr2	1116.09
Lgr6	1276.89
Fam91a1	1005.912
Ermp1	7693.89
Vps51	5420.57
Grm5	9151.04
Pfdn4	3434.45
Fam81a	3611.42
Custos	1018.7025
Ppm1h	14281.4
Macrod2	1724.42
Grk3	1507.995
Ncbp1	4803.68
Svip	6241.43
Elapor2	2819.44
Ttc9	4648.89
Garnl3	853.842
Pls1	2212.76
Slc25a31	1729.75
Gal3st4	10427.1
Nt5c2	2315.34
Heca	691.22
Elmod1	8736.31
N4bp2l1	740.061
Afg1l	2032.74
Cdk15	1299.561
Bbs1	1249.94
Pacs2	1609.28
Mthfd1l	9668.46
Itga1	2271.68
Carmil2	7491.42
Smim26	1478.39
Vezt	2676.48
Mars2	2630.19
Shank3	25564.4
Prpf38a	3009.99
Abl2	4932.93
Abracl	2515.95
Oxr1	26676.4
Unc13a	13995.0
Odr4	1024.0
Trp53i11	2969.89
Miga1	329.138
Atad5	3786.71
Herc2	492.637
Sez6l2	6780.03
Pds5b	7210.34
Cdv3	6054.33
Tmem65	24296.6
Tapt1	4190.11
Wdr18	2562.42
Maea	609.168
Ddx17	10852.0
Zbtb8os	1711.25
Ankrd28	1146.41
Opa3	8457.67
Lrrc47	7569.73
Kctd8	2910.68
Ccnl1	1272.66
Spire1	887.315
Srrm1	4883.21
Prune2	11484.2
Ddx46	8046.04
Thrap3	13445.8
Gpkow	2164.61
Deptor	1143.4
Spag9	9918.99
Ndufaf2	4555.35
Usp13	558.276
Stxbp5l	7934.76
Slc4a10	7885.0
Rnf20	3002.86
Jakmip3	2136.55
Psd	6606.78
Jcad	2940.8
Kctd16	9239.07
Usp22;Usp27x	1136.32
Iqsec2	8130.85
Ipcef1	3287.89
Lrrc8b	373.759
Ermn	16826.6
Prkaa1	3363.43
Tmem256	2315.52
Nufip2	1191.09
Taok1	4600.35
Trpm3	1706.09
Mlip	1050.88
Slc39a12	2114.63
Arhgap1	18095.5
Xkr4	4647.02
Vps13a	4010.84
C2cd4c	10265.6
Slc25a51	8288.32
Slc30a9	8797.78
Vps41	956.92
Cnrip1	20867.6
Sdr39u1	11921.4
Kctd1	2199.41
Mrs2	3302.13
Trappc1	4091.11
Grm6	4464.54
Dph1	471.609
Neurl4	672.279
Rilp	12714.9
Wdr81	1198.42
Cracd	736.112
Diras2	32310.0
Osbp2	3809.01
Zscan26	723.025
Cdh12	106.2122
Smg7	1214.21
Brsk1	17912.0
Islr2	4359.23
Mocs1	5353.88
Rbm27	1145.41
Ccdc88a	2532.11
Ccdc85a	1471.41
Sap30l	1698.91
Cyfip2	38813.9
Tom1l2	14475.0
Dhrs13	1385.72
Zzef1	1851.66
Utp18	1205.97
Abr	17590.7
Arhgap44	4120.09
Tns3	2508.89
Coil	1819.91
Sco1	6917.9
Adad1	16499.5
Luc7l3	3833.44
Ctc1	1490.59
Pfas	6867.61
Synrg	5108.79
Rap1gap2	2057.17
Kat7	1396.06
Tbc1d9b	3960.25
Cluh	4459.59
Nacad	1392.82
Slc25a35	1735.02
Acaca	4477.75
Specc1	6412.15
Myo1d	11066.3
Tmem199	5207.44
Bltp2	1185.28
Kiaa0319	633.736
Rabl6	9489.29
Ubr3	1172.48
Dnajc11	6702.22
Gprasp1	2802.45
Scaf1	1759.88
Thoc6	2050.22
Lhfpl4	1244.07
Fam169a	15673.7
Acbd5	1139.83
Leo1	964.545
Lmtk3	4514.19
Arcn1	17278.2
Rnf123	2594.6
Sin3a	2945.82
Kif1b	2325.58
Ogdh	77943.0
Cttn	18795.2
Myl6	30410.9
Tiam1	1822.29
Satb1;Satb2	772.1705
Icam5	46514.1
Grb2	9406.4
Flot2	21024.1
Gm2a	3629.0
Clpb	7204.9
Hnrnpd	34728.6
Ptprn	2902.98
Lama2	2968.86
Ppp5c	6954.23
Psmb6	25736.0
Samhd1	6858.9
Slc27a1	6517.98
Tcf4	248.057
Csnk2a1	19783.2
Slc30a1	2290.82
Bag1	1752.79
Khdrbs1	38221.3
Gcdh	2610.11
Irgm1	1682.86
Stxbp3	2196.07
Cldn11	45457.8
Gas7	11660.3
Rasa3	3437.74
Traf3	2658.69
Mertk	1596.08
Cnot7	1737.66
Akt2	1506.73
Ppp1r1b	4138.69
Serpinb6	3377.69
Stip1	64140.5
Caprin1	6058.84
Pter	924.083
Eif1a;Eif1ax	3643.27
Arhgef2	12147.7
Elavl2	7458.44
Elavl3	19445.2
Eps15l1	7080.35
Vdac2	78731.6
Vdac3	46132.2
Vdac1	110719.0
Coq8a	1648.64
Pml	3272.4
Papss1	4091.19
Rbbp4	14795.6
Rbbp7	5133.58
Ncor1	1481.46
Ppp2r5c	2706.5
Lama5	9557.77
Gng7	2455.53
Asns	8912.21
Ncoa2	884.735
Tmpo	24178.1
Hars1	10836.7
Pak3	6616.42
Tsc2	4874.23
Usf1;Usf2	479.8945
Ei24	3151.96
Ppm1g	4461.87
Cdc37	6339.27
Fzd2;Fzd7	448.786
Ksr1	3759.86
Abcb7	5977.82
Dpf2	1466.08
Sdf4	1656.35
Shc3	3729.84
Nab2	3243.11
Prpf4b	2405.5
Astn1	4480.05
Bcar1	2654.87
Spin1	3283.89
Cp	14202.7
Ppp2r5e	12024.3
Slc9a1	3066.21
Mapre1	18830.5
Prdx2	89323.0
Arg1	2318.56
Tsg101	9568.63
Clns1a	1404.28
Hcfc1	90671.7
Pafah1b3	11426.0
Pafah1b2	49384.4
Psap	4966.32
Arhgef1	690.1345
Dyrk1a	1138.55
Mre11	1076.49
Nell2	2724.33
Lcp1	806.945
Snta1	5464.28
Sntb2	1489.31
Fnta	4721.31
Igbp1	2766.88
Acvr1b	1425.85
Acan	5607.85
Abcd2	1666.18
Cacna1e	10164.0
Lamb2	10040.5
Ctnna2	32913.3
Apc	1861.71
Hspa4	21641.8
Arnt2	733.774
Slc6a3	16274.4
Cntn2	8298.63
Bcap29	9345.04
Bcap31	4537.56
Bad	2295.0
Bcan	55385.4
Cox7a2l	1739.64
Hras	47366.5
Clcn4	10658.3
Hadh	25272.5
Znf638	5642.61
Smarcd1	4282.51
Pde1a	14582.7
Alcam	19075.3
Nt5e	4311.76
Erbb4	1721.96
Mapk4;Mapk6	3549.81
Glg1	14702.9
Ewsr1	33060.2
